,title,price,link
20,"Lenovo 15 (2025), Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Black/1.6 kg/MS Office 2021","24,999",https://amazon.in//Lenovo-15-Intel-Celeron-N4500/dp/B0F6LK392D/ref=sr_1_137?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-137
21,Ultimus APEX Pro Intel Pentium Quad Core Laptop 4GB RAM 128GB eMMC SSD Expandable~512GB Ultra Thin Bezel 180Â° Hinge 2.0x1 3.0x1 USB HDMI SD Card Slot Dual Speaker Win11 Home Cloud Silver 1.2Kg,"11,990",https://amazon.in//Ultimus-Pentium-Laptop-Expandable-512GB-Speaker/dp/B0FKM5KW4R/ref=sr_1_29?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.-pHuGMubnTtFejBeRwkv1C4crEoIRwv2OU-aWS3tnqXm7HdolD6Q19RHeZzkjdsGjtBWOyVTqKrsHD4uonBjNOprilriFE2Bl-gew3JQ8evR_k79vGGXZiX9kMZji4cJmbIHMP8ce4uWEliMe_-BwHBOjnFfzM1xclE5EzSJHOQ-ASGH2o5qTP77SrLucqtE7C-36zc2ykPLQjQ7wmE2hVsSAxYuQoYCTml-m61d_Os.ANsOfbTzTxfFEtfqwU1kjEJ59PKTss72wiCJiQ1dd5Q&dib_tag=se&keywords=laptop&qid=1762966204&sprefix=lap%2Caps%2C866&sr=8-29
22,"Amazon Basics Laptop Bag Sleeve Case Cover Pouch for Men & Women | 15.6 Inch Laptop/MacBook, Office/College Laptop Bag | Side Handle | Multiple Pockets | Water Repellent | Shock Absorber (Black)",299,https://amazon.in//MacBook-College-Multiple-Repellent-Absorber/dp/B0CPJ7TKSB/ref=sr_1_138?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-138
23,"Microsoft New Surface Pro(11Th Edition) Wi-Fi-Windows 11 Home Copilot + Pc -13"" OLED Pixelsense Touchscreen -Qualcomm Snapdragon X Elite(12 Core) -16Gb Ram -512Gb Ssd -Platinum - ZIA-00014","1,55,799",https://amazon.in//Microsoft-Wi-Fi-Windows-Pixelsense-Touchscreen-Snapdragon/dp/B0D9266JJK/ref=sr_1_139?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-139
24,"Wembley Educational Kids Laptop Learning Toy for 2-5 Years Boys Girls Computer Toys for 3 Years Fun Activity Learning Alphabet,Letter,Words,Games,Mathematics,Music,Logic Memory Tool - Blue",795,https://amazon.in//Wembley-Educational-Computer-Birthday-Mathematics/dp/B0CM9MHFQP/ref=sr_1_140?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-140
25,"Portronics My Buddy K11 Metal Laptop Stand with 360Â° Rotation, Height & Angle Adjustable, Foldable Design, Improves Air Flow, Carbon Steel Body, 10 kg Max Weight for Laptops & MacBook (Black)",999,https://amazon.in//Portronics-Rotation-Adjustable-Foldable-Improves/dp/B0CWS3V8QN/ref=sr_1_141?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-141
26,"Microsoft New Surface Pro 12"" - Windows 11 Home Copilot+ PC - LCD PixelSense Touchscreen - Qualcomm Snapdragon X Plus (8 Core) - 16GB RAM - 512GB SSD - Platinum - EP2-27670","97,990",https://amazon.in//Microsoft-New-Surface-Pro-Touchscreen/dp/B0FPGJYR96/ref=sr_1_142?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-142
27,"Sounce Mouse Pad Speed Type Mouse Pad with Antifray Stitched Embroidery Edges, Non-Slip Rubber Base Mousepad for Laptop PC (260mm x 210mm x 2mm) (Black)",89,https://amazon.in//Sounce-Antifray-Stitched-Embroidery-Non-Slip/dp/B0BSR2N5W9/ref=sr_1_143?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.6CN7hMeL3khuMNi49jlU6hfFakG5szXxr0S3Pq7aVXr8xbNodFmQ_BFpgFUkZole30h-jhLCUJnYvzp8Zf5h-Sz1grvV_K_bM0r2PRC5MRPi7wpERJxaiVK_en07r-s1nzRc6FClZPOn1o3Yk801ywPg5pRIRqReWmmY_uGoWMKrvLJSabnrhYSic9VkRHdi-cPkhjMwkdVe2HSrrZfehWCx-G0KuKCzLFPKb7WmCm0.XgKLLxl437ymHv-ck6sLE1beSVLdWNTtN7E6RP1wTqM&dib_tag=se&keywords=laptop&qid=1762966261&sprefix=lap%2Caps%2C866&sr=8-143
28,"Amazon Basics ABS 2-in-1 Laptop and Mobile Stand, Ergonomic, Adjustable Height, Anti-Slip Base, Heat Dissipation, Portable, Lightweight, Compatible with All Laptops Up to 15.6"" (Black)",289,https://amazon.in//AmazonBasics-Adjustable-Dissipation-Lightweight-Compatible/dp/B0BTNT8X6K/ref=sr_1_145?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-145
29,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC/Mac/Laptop - Black",745,https://amazon.in//Logitech-Silent-Wireless-Mouse-Charcoal/dp/B01M72LILF/ref=sr_1_147?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-147
30,"Acer Predator Helios 16 AI Gaming Laptop 14th Gen Intel Core i9 Processor (32 GB RAM/1 TB SSD/NVIDIA GeForce RTX 4080/240Hz/Wifi 7/Win11 Home) PH16-72 with 40.64 cm (16"") WQXGA IPS Display, 2.65 KG","2,02,000",https://amazon.in//Acer-Predator-Processor-GeForce-PH16-72/dp/B0D2D93HY2/ref=sr_1_30?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.-pHuGMubnTtFejBeRwkv1C4crEoIRwv2OU-aWS3tnqXm7HdolD6Q19RHeZzkjdsGjtBWOyVTqKrsHD4uonBjNOprilriFE2Bl-gew3JQ8evR_k79vGGXZiX9kMZji4cJmbIHMP8ce4uWEliMe_-BwHBOjnFfzM1xclE5EzSJHOQ-ASGH2o5qTP77SrLucqtE7C-36zc2ykPLQjQ7wmE2hVsSAxYuQoYCTml-m61d_Os.ANsOfbTzTxfFEtfqwU1kjEJ59PKTss72wiCJiQ1dd5Q&dib_tag=se&keywords=laptop&qid=1762966204&sprefix=lap%2Caps%2C866&sr=8-30
31,Tommy Hilfiger Joshua Polyester Unisex 15 Inch Laptop Backpack - Black | 21 Ltr Capacity| Padded & Adjustable Strap | Water Resistant | 3 Compartment | Water Bottle Holder | USB Cable holder Pocket,"1,699",https://amazon.in//Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_148?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-148
32,"Dyazo slim 15"" to 15.6 Inch Laptop Sleeve, Laptop cover Case with handle & Accessories pocket Universal compatible for Dell, HP, Lenovo, Asus and all other Notebook etc. (Grey)",279,https://amazon.in//Dyazo-Accessories-Universal-Compatible-Notebook/dp/B0BRJ7F2VD/ref=sr_1_149?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-149
33,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",699,https://amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_150?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-150
34,amazon basics Men's Synthetic Leather Office Laptop Bag | Fits Up to 14/15.6/16 Inch Laptop/MacBook | Adjustable Handle | Shoulder Strap | (Tan),"1,129",https://amazon.in//Synthetic-Leather-MacBook-Adjustable-Shoulder/dp/B0CX92VS1V/ref=sr_1_152?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-152
35,"Sounce 5-in-1 Multi-Function Laptop Cleaning Brush/Keyboard Cleaning kit/Gadget Cleaning kit Gap Duster Key-Cap Puller for Laptop, Keyboard and Earphones",99,https://amazon.in//Sounce-Cleaning-Multi-Function-Bluetooth-Earphones/dp/B0BQDSZWFR/ref=sr_1_153?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-153
36,"Gizga Essentials Reversible Laptop Sleeve 15.6 Inch, Dual Color Neoprene Laptop Cover, Zipperless, Waterproof, Slim Fit Laptop Case for HP Dell Lenovo Asus Acer, MacBook, Mouse Pad Use (Red/Black)",199,https://amazon.in//Essentials-Reversible-Neoprene-Zipperless-Waterproof/dp/B00C3GBCIS/ref=sr_1_154?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-154
37,"amazon basics Laptop Stand, Height-Adjustable, Foldable, Portable, Ventilated, Fits Up to 15.6-Inch Laptops (Aluminium Alloy, Silver)",349,https://amazon.in//AmazonBasics-Height-Adjustable-Ventilated-15-6-Inch-Aluminium/dp/B0BSXDGL49/ref=sr_1_155?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-155
38,"Sounce 3 in 1 Cleaning Set for Screen PC, Laptops, Monitors, Mobiles, LCD, LED, TV/Professional Quality/Prevents Static Electricity, 100ml with Micro Fiber Cloth and Soft Brush",129,https://amazon.in//Sounce-Cleaning-Monitors-Professional-Electricity/dp/B0BSLRB8NJ/ref=sr_1_156?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-156
39,"PLIXIO Adjustable Laptop Stand with 360Â° Rotating Base Tabletop Ergonomic Foldable Portable Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Sliver)","2,249",https://amazon.in//PLIXIO-Adjustable-Rotating-Ergonomic-Compatible/dp/B0C9J63G2F/ref=sr_1_157?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-157
40,"HP Victus, AMD Ryzen 9-8945HS, 8GB RTX 4060, 16GB RAM (Upgradeable) 1TB SSD, 144Hz, 300nits, IPS, FHD, 15.6""/39.6cm, Win11, M365* Office 24, Blue, 2.29Kg, Backlit, fb3025AX, AI Gaming Laptop","1,00,490",https://amazon.in//HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_31?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.-pHuGMubnTtFejBeRwkv1C4crEoIRwv2OU-aWS3tnqXm7HdolD6Q19RHeZzkjdsGjtBWOyVTqKrsHD4uonBjNOprilriFE2Bl-gew3JQ8evR_k79vGGXZiX9kMZji4cJmbIHMP8ce4uWEliMe_-BwHBOjnFfzM1xclE5EzSJHOQ-ASGH2o5qTP77SrLucqtE7C-36zc2ykPLQjQ7wmE2hVsSAxYuQoYCTml-m61d_Os.ANsOfbTzTxfFEtfqwU1kjEJ59PKTss72wiCJiQ1dd5Q&dib_tag=se&keywords=laptop&qid=1762966204&sprefix=lap%2Caps%2C866&sr=8-31
41,"Lavie Sport 47cm Osprey 28 litres Laptop Backpack for Men & Women | Business Laptop Bag | Upto 15.6"" Notebook/MacBook Compatible (Navy)",749,https://amazon.in//Lavie-Sport-Backpack-Business-Compatible/dp/B0CWR2BX1V/ref=sr_1_158?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-158
42,"Anker Power Bank, 20,000mAh with Built-in USB-C Cable, 87W Max Fast Charging (PowerCore 20K for Laptop) Lenovo, HP, Dell, Microsoft, MacBook, iPad, iPhone, Apple Watches, Samsung and More - Black","5,489",https://amazon.in//Anker-Charging-PowerCore-Microsoft-MacBook/dp/B0CXDXP8VR/ref=sr_1_159?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-159
43,"Lenovo Yoga Tab Plus Smartchoice AI Tablet with Pen + Keyboard |12.7"" Display, 3K Resolution, 144 Hz|16GB RAM, 512GB ROM|Snapdragon 8 Gen 3|10200 mAh|6 Speakers|USB 3.0 with DP-Out|1Year ADP Free|Teal","54,999",https://amazon.in//Lenovo-Smartchoice-Keyboard-Resolution-Snapdragon/dp/B0FCRJ984R/ref=sr_1_160?crid=BRIHOKR3DFIP&dib=eyJ2IjoiMSJ9.qKNjQ0vw29r03r2YFi1f3c86eLBxEUmv_2btF54l5oFDPnHySJcI4YPybhv0IrqOnn5o06ECaSmfK5rk3rqljId0vcy_CtWhkP8926zfX-56rnfveKxgSZH7I_Y5iYmR3imz72L12Wp7ZBsbLf-aSzEcF5qBHdIND8d5Dog7DQzxxCHmX96di7BVwtTVNubQkpkTRDZrnqVEkO158uujW3g8NnNPW_5H5KT7Bq9N4-8.Tko7pY787jQnvcDsU75v9Cy8lI9iTf19xYo12Do24Zs&dib_tag=se&keywords=laptop&qid=1762966267&sprefix=lap%2Caps%2C866&sr=8-160
44,DailyObjects Zippered Sleeve for MacBook & Laptop 11 Inch | Solid Burgundy PU Leather Sleeves with Inner Lining | Durable Stylish Light Weight Sleek Design with Zip Closure,899,https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDUwNDkxNDUyNDkwNTYyOjE3NjI5NjYyNjc6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAxOTA3MDA4ODE4MzI6OjA6Og&url=%2FDailyObjects-Burgundy-Leather-Zippered-MacBook%2Fdp%2FB082R8MJCQ%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.1ee134bc-32b2-41b4-b087-995ae57bc094%253Aamzn1.sym.1ee134bc-32b2-41b4-b087-995ae57bc094%26crid%3DBRIHOKR3DFIP%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB082R8MJCQ%26pd_rd_r%3D5609f00e-951c-44fc-8c3e-c933e702d5cc%26pd_rd_w%3DQ8TqB%26pd_rd_wg%3Dp5aX5%26pf_rd_p%3D1ee134bc-32b2-41b4-b087-995ae57bc094%26pf_rd_r%3DWF4M4TDNMZ371JJ8F4WT%26qid%3D1762966267%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C866%26sr%3D1-145-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3D2zusrtqXFs%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=2zusrtqXFs&sp_cr=ZAZ
45,Pramadda Pure Luxury Vegan Leather 15.6 inch laptop messenger office bag for men and women | Premium Corporate Crossbody Shoulder Handbags | Corporate Gift item,"1,399",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDUwNDkxNDUyNDkwNTYyOjE3NjI5NjYyNjc6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA1OTY2OTAzNTMwMzI6OjE6Og&url=%2FPramadda-Pure-Luxury-messenger-Corporate%2Fdp%2FB0D3PWJLM8%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.1ee134bc-32b2-41b4-b087-995ae57bc094%253Aamzn1.sym.1ee134bc-32b2-41b4-b087-995ae57bc094%26crid%3DBRIHOKR3DFIP%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0D3PWJLM8%26pd_rd_r%3D5609f00e-951c-44fc-8c3e-c933e702d5cc%26pd_rd_w%3DQ8TqB%26pd_rd_wg%3Dp5aX5%26pf_rd_p%3D1ee134bc-32b2-41b4-b087-995ae57bc094%26pf_rd_r%3DWF4M4TDNMZ371JJ8F4WT%26qid%3D1762966267%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C866%26sr%3D1-146-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26aref%3DvfBWsU6fZA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=vfBWsU6fZA&sp_cr=ZAZ
